id,beneficiary-name,date,direction,amount,description,currency,mcc,kind
22332965,Generali,9/21/2021,d,45.10,Extended health insurance,USD,,pmt
69296761,Visa,9/22/2021,d,66.20,Pay with Mastercard,USD,,pmt
32255175,Netflix,9/23/2021,d,7.30,Hulu subscription,USD,,pmt
66010387,Glovo,9/23/2021,d,20.20,Food delivery,USD,5811,pmt
15553657,Wolt,9/23/2021,d,19.20,Food delivery,USD,5811,pmt
88805298,Gerber Products Company,9/23/2021,d,101.00,Baby wardrobe,USD,,pmt
47836243,"Auto registration agency ""Sport""",9/24/2021,d,214.10,Car wash with waxing,USD,7542,pmt
80694895,T-Mobile,9/24/2021,d,20.90,Mobile phone bill,USD,,pmt
62332295,Delhaize,9/24/2021,d,31.60,Supermaket shopping,USD,5499,pmt
14181379,Wolt,9/24/2021,d,23.40,Food delivery,USD,5811,pmt
56796132,Wolt,9/24/2021,d,36.40,Food delivery,USD,5811,pmt
54666733,MetLife,9/25/2021,d,200.10,Life insurance premium,USD,6300,pmt
85911630,Wolt,9/25/2021,d,18.80,Food delivery,USD,5811,pmt
48087796,Raiffeisen Leasing,9/26/2021,d,450.30,Financial leasing,USD,7394,pmt
23654702,Delhaize,9/26/2021,d,33.80,Supermaket shopping,USD,5499,pmt
66280681,T-Mobile,9/27/2021,d,15.20,Mobile phone bill,USD,,pmt
28718229,Glovo,9/27/2021,d,32.60,Food delivery,USD,5811,pmt
63079325,Tele9,9/28/2021,d,13.80,Television bill,USD,,pmt
37082520,Glovo,9/28/2021,d,31.20,Food delivery,USD,5811,pmt
10549898,Delhaize,9/28/2021,d,94.70,Supermaket shopping,USD,5200,pmt
17441792,Pet salon Rex,9/28/2021,d,10.50,Grooming,USD,,pmt
31454690,Glovo,10/1/2021,d,17.00,Food delivery,USD,5811,pmt
29218165,Karate club,10/1/2021,d,22.50,Club membership,USD,,pmt
56263795,Swimming school,10/1/2021,d,25.60,Club membership,USD,,pmt
25343631,Pet salon Rex,10/1/2021,d,10.50,Grooming,USD,,pmt
36857155,MasterCard,10/1/2021,d,44.60,Pay with Visa,USD,,pmt
15179953,T-Mobile,10/2/2021,d,14.80,Mobile phone bill,USD,,pmt
41990408,Bank of America,10/2/2021,d,12.20,Late fee,USD,,fee
64704112,Wolt,10/2/2021,d,42.60,Food delivery,USD,5811,pmt
45573282,Wolt,10/2/2021,d,32.50,Food delivery,USD,5811,pmt
84685491,Asseco,10/2/2021,c,"2,329.70",Salary,USD,,sal
72046445,City parkings,10/3/2021,d,1.20,Parking fee,USD,7523,pmt
60674642,Coinbase,10/3/2021,c,835.40,Project based fee,USD,,dep
78578537,Lidl,10/4/2021,d,33.80,Supermaket shopping,USD,5499,pmt
48381512,Delhaize,10/4/2021,d,31.00,Supermaket shopping,USD,5499,pmt
64783618,Glovo,10/4/2021,d,45.20,Food delivery,USD,5811,pmt
51869487,Amazon,10/5/2021,d,17.40,Amazon Kindle subscription,USD,,pmt
10569953,Wolt,10/5/2021,d,43.10,Food delivery,USD,5811,pmt
64570414,Wolt,10/5/2021,d,35.80,Food delivery,USD,5811,pmt
89730748,Lidl,10/6/2021,d,39.10,Supermaket shopping,USD,5499,pmt
74502677,Wolt,10/6/2021,d,24.90,Food delivery,USD,5811,pmt
89152762,Wolt,10/6/2021,d,26.40,Food delivery,USD,5811,pmt
28801699,Table tenis club PingPong,10/6/2021,d,10.60,Table tennis 2 hrs,USD,5655,pmt
47521445,,10/7/2021,d,256.30,ATM withdrawal,USD,,wdw
18644716,Raiffeisen Leasing,10/7/2021,d,450.10,Financial leasing,USD,7394,pmt
19616194,Orange,10/7/2021,d,21.80,Internet bill,USD,,pmt
85764195,Glovo,10/7/2021,d,19.20,Food delivery,USD,5811,pmt
86224596,Asseco,10/7/2021,c,"2,494.20",Salary,USD,,sal
45419440,Karate club,10/8/2021,d,20.20,Club membership,USD,,pmt
30305697,Earnest,10/8/2021,d,8.50,Charge pay,USD,,fee
58976045,Heating,10/9/2021,d,80.10,Utilities payment,USD,,pmt
15721708,Music school,10/9/2021,d,176.30,Tuition,USD,8299,pmt
34041787,Connexus,10/9/2021,d,400.10,Rent pay,USD,,pmt
20480868,Johnson & Johnson,10/9/2021,d,69.80,Baby nursery,USD,,pmt
62219630,Pet hotel Happy Dog,10/9/2021,d,100.60,Monthly stay,USD,5995,pmt
38678838,Wolt,10/10/2021,d,33.70,Food delivery,USD,5811,pmt
55142815,Homeowners Insurance,10/10/2021,d,45.00,Home,USD,,pmt
15799125,Pet store,10/10/2021,d,22.00,Shopping,USD,5995,pmt
70960727,UniCredit Leasing,10/11/2021,d,450.30,Financial leasing,USD,7394,pmt
49576581,Heating,10/11/2021,d,59.40,Utilities payment,USD,,pmt
79146361,Wolt,10/11/2021,d,37.80,Food delivery,USD,5811,pmt
41251620,Wolt,10/11/2021,d,31.20,Food delivery,USD,5811,pmt
43619895,Office365,10/11/2021,d,16.70,Games,USD,5045,pmt
54855887,Orange,10/12/2021,d,5.60,Phone bill,USD,,pmt
40053033,Heating,10/12/2021,d,97.80,Utilities payment,USD,,pmt
63189966,Wolt,10/12/2021,d,37.50,Food delivery,USD,5811,pmt
74857935,Save our kids,10/12/2021,d,56.70,Charity,USD,,pmt
16410046,Protetcta,10/12/2021,d,27.50,Doctor's appointment,USD,8011,pmt
54240054,Claire Stevens,10/12/2021,c,300.60,Monthly rent,USD,,dep
25670793,New York Times,10/13/2021,d,3.60,New York Times,USD,5192,pmt
16871465,,10/15/2021,d,242.60,ATM withdrawal,USD,,wdw
14831330,A1 Telecom,10/15/2021,d,34.70,Internet bill,USD,,pmt
15986259,Tele9,10/15/2021,d,14.50,Television bill,USD,,pmt
60285486,Lidl,10/15/2021,d,40.50,Supermaket shopping,USD,5499,pmt
63836126,Lidl,10/15/2021,d,35.20,Supermaket shopping,USD,5499,pmt
35183593,Table tenis club PingPong,10/15/2021,d,10.80,Table tennis 2 hrs,USD,5655,pmt
81703532,MasterCard,10/15/2021,d,83.80,Pay with Mastercard,USD,,pmt
30302164,T-Mobile,10/16/2021,d,14.20,Mobile phone bill,USD,,pmt
48606693,Connexus,10/16/2021,d,400.60,Rent pay,USD,,pmt
59377025,Book depository,10/17/2021,d,16.20,Book,USD,,pmt
76045991,Hulu,10/17/2021,d,9.00,Netflix subscription,USD,,pmt
71708912,Wolt,10/17/2021,d,28.90,Food delivery,USD,5811,pmt
65831260,Josh,10/17/2021,d,34.60,Allowance,USD,,pmt
50776634,DogiZone,10/17/2021,d,32.30,Vaccination,USD,,pmt
25051010,Glovo,10/18/2021,d,41.30,Food delivery,USD,5811,pmt
21538025,Chevron,10/19/2021,d,43.40,Gasoline purchases,USD,5983,pmt
37907095,Hulu,10/19/2021,d,6.80,Netflix subscription,USD,,pmt
24636611,Jill,10/19/2021,d,41.40,Allowance,USD,,pmt
66314737,Adobe,10/19/2021,d,11.30,Games,USD,5045,pmt
69868691,Delhaize,10/20/2021,d,39.70,Supermaket shopping,USD,5499,pmt
55683973,Wolt,10/20/2021,d,24.70,Food delivery,USD,5811,pmt
18548250,Home cleaning service,10/20/2021,d,46.50,Cleaning,USD,,pmt
10108594,Home cleaning service,10/20/2021,d,45.90,Cleaning,USD,,pmt
87060158,Chevron,10/21/2021,d,60.40,Gasoline purchases,USD,5983,pmt
69872134,Lidl,10/21/2021,d,39.00,Supermaket shopping,USD,5499,pmt
71204698,Glovo,10/21/2021,d,45.10,Food delivery,USD,5811,pmt
84071738,Wolt,10/21/2021,d,18.30,Food delivery,USD,5811,pmt
60942536,Fit and Fun,10/21/2021,d,29.40,Personal trainer,USD,,pmt
38480830,Pet shop,10/21/2021,d,25.70,Shopping,USD,5995,pmt
83894581,A1 Telecom,10/22/2021,d,5.60,Phone bill,USD,,pmt
33505815,A1 Telecom,10/22/2021,d,24.70,Internet bill,USD,,pmt
70081297,Glovo,10/22/2021,d,35.50,Food delivery,USD,5811,pmt
60483499,Orange,10/23/2021,d,25.10,Internet bill,USD,,pmt
15830107,Book depository,10/23/2021,d,11.50,Book,USD,,pmt
17360272,New York Times,10/23/2021,d,5.20,National Geographic,USD,5192,pmt
21392130,Glovo,10/23/2021,d,43.30,Food delivery,USD,5811,pmt
12912239,The barbers,10/23/2021,d,35.00,Haircut,USD,7230,pmt
49228660,Shell,10/24/2021,d,77.40,Gasoline purchases,USD,5983,pmt
78202162,Orange,10/24/2021,d,6.90,Phone bill,USD,,pmt
73231441,Delhaize,10/26/2021,d,32.00,Supermaket shopping,USD,5499,pmt
57852212,Glovo,10/26/2021,d,15.70,Food delivery,USD,5811,pmt
80502762,Wolt,10/26/2021,d,38.90,Food delivery,USD,5811,pmt
28679831,Wolt,10/26/2021,d,15.10,Food delivery,USD,5811,pmt
62247645,Wolt,10/27/2021,d,15.10,Food delivery,USD,5811,pmt
13592768,Coinbase,10/27/2021,c,624.30,Cryptocurrency sales,USD,,dep
16816038,Josh,10/27/2021,d,39.20,Allowance,USD,,pmt
47721259,,10/28/2021,d,114.00,ATM withdrawal,USD,,wdw
67938471,Glovo,10/28/2021,d,48.10,Food delivery,USD,5811,pmt
59957633,Asseco,10/28/2021,c,"2,499.40",Salary,USD,,sal
27447845,ToysRUS,10/28/2021,d,49.60,Dolls,USD,5945,pmt
85783580,Hertz,10/28/2021,d,12.40,Car rent,USD,7519,pmt
59433187,Glovo,11/1/2021,d,21.60,Food delivery,USD,5811,pmt
55845532,Sixt GmbH,11/1/2021,d,15.20,Car rent,USD,7519,pmt
69611262,Glovo,11/2/2021,d,48.70,Food delivery,USD,5811,pmt
25943368,Chevron,11/3/2021,d,77.10,Gasoline purchases,USD,5983,pmt
52970552,City parkings,11/3/2021,d,2.20,Parking fee,USD,7523,pmt
12052308,Orange,11/3/2021,d,20.10,Internet bill,USD,,pmt
56822011,Glovo,11/3/2021,d,23.00,Food delivery,USD,5811,pmt
43379314,Wolt,11/3/2021,d,24.00,Food delivery,USD,5811,pmt
77428861,Glovo,11/3/2021,d,32.10,Food delivery,USD,5811,pmt
41408537,Wolt,11/4/2021,d,44.90,Food delivery,USD,5811,pmt
25031271,Springfield,11/4/2021,d,222.80,Fotwear,USD,,pmt
65566786,Hulu,11/5/2021,d,7.40,Netflix subscription,USD,,pmt
56523061,Delhaize,11/5/2021,d,97.90,Supermaket shopping,USD,5200,pmt
26599175,The barbers,11/5/2021,d,27.10,Haircut,USD,7230,pmt
51145886,Lidl,11/6/2021,d,33.20,Supermaket shopping,USD,5499,pmt
63172972,PersonalLoans,11/6/2021,d,6.80,Charge pay,USD,,fee
54053847,Faculty of contemporary arts,11/7/2021,d,158.20,Tuition,USD,8299,pmt
73137207,Glovo,11/7/2021,d,47.30,Food delivery,USD,5811,pmt
57536214,Wolt,11/7/2021,d,49.30,Food delivery,USD,5811,pmt
16012190,Wolt,11/7/2021,d,40.30,Food delivery,USD,5811,pmt
59812305,Josh,11/8/2021,d,43.80,Allowance,USD,,pmt
50496538,T-Mobile,11/9/2021,d,13.20,Mobile phone bill,USD,,pmt
25776549,Table tenis club PingPong,11/9/2021,d,15.30,Daily pool ticket,USD,5655,pmt
42324432,Connexus,11/9/2021,d,400.50,Rent pay,USD,,pmt
68385714,City parkings,11/10/2021,d,2.40,Parking fee,USD,7523,pmt
30780970,City parkings,11/10/2021,d,1.90,Parking fee,USD,7523,pmt
29043681,Glovo,11/10/2021,d,23.10,Food delivery,USD,5811,pmt
53262616,Glovo,11/10/2021,d,44.50,Food delivery,USD,5811,pmt
25644337,Jill,11/10/2021,d,31.80,Allowance,USD,,pmt
60419284,Barber shop,11/10/2021,d,37.60,Hair dye,USD,7230,pmt
43610796,Faculty of contemporary arts,11/11/2021,d,183.10,Tuition,USD,8299,pmt
66515860,New York Times,11/11/2021,d,5.90,New York Times,USD,5192,pmt
14482560,Pet salon Rex,11/11/2021,d,10.30,Grooming,USD,,pmt
85847794,Fit and Fun,11/12/2021,d,23.30,Personal trainer,USD,,pmt
56001337,Home cleaning service,11/12/2021,d,48.30,Cleaning,USD,,pmt
13375803,Coinbase,11/12/2021,c,628.40,Cryptocurrency sales,USD,,dep
17210563,Wolt,11/13/2021,d,27.10,Food delivery,USD,5811,pmt
26373541,Wolt,11/13/2021,d,34.80,Food delivery,USD,5811,pmt
56960364,Wolt,11/13/2021,d,39.00,Food delivery,USD,5811,pmt
46974553,Comcast,11/14/2021,d,10.30,Television bill,USD,,pmt
89753715,Delhaize,11/14/2021,d,39.70,Supermaket shopping,USD,5499,pmt
19636514,Red Cross,11/14/2021,d,99.70,Charity,USD,,pmt
68970618,Connexus,11/14/2021,d,400.80,Mortgage pay,USD,,pmt
84719269,Sixt GmbH,11/14/2021,d,10.50,Car rent,USD,7519,pmt
66667541,City parkings,11/15/2021,d,2.70,Parking fee,USD,7523,pmt
38287786,Netflix,11/15/2021,d,9.70,Netflix subscription,USD,,pmt
67229124,Johnson & Johnson,11/15/2021,d,85.50,Baby wardrobe,USD,,pmt
87551784,Swimming school,11/15/2021,d,25.90,Club membership,USD,,pmt
37630799,,11/16/2021,d,295.50,ATM withdrawal,USD,,wdw
61131546,Glovo,11/16/2021,d,48.80,Food delivery,USD,5811,pmt
10326647,Jill,11/16/2021,d,50.50,Allowance,USD,,pmt
74228925,Adobe,11/16/2021,d,12.00,TV,USD,5045,pmt
10248426,Jill,11/18/2021,d,48.70,Allowance,USD,,pmt
19847714,Tele9,11/19/2021,d,18.60,Television bill,USD,,pmt
76183746,Netflix,11/19/2021,d,9.10,Netflix subscription,USD,,pmt
21129807,PersonalLoans,11/19/2021,d,9.60,Charge pay,USD,,fee
56653638,,11/20/2021,d,134.00,ATM withdrawal,USD,,wdw
33106431,,11/20/2021,d,221.70,ATM withdrawal,USD,,wdw
18068621,Delhaize,11/20/2021,d,33.90,Supermaket shopping,USD,5499,pmt
80237628,Wolt,11/20/2021,d,21.70,Food delivery,USD,5811,pmt
48710983,A1 Telecom,11/21/2021,d,20.90,Mobile phone bill,USD,,pmt
85015410,Delhaize,11/21/2021,d,40.50,Supermaket shopping,USD,5499,pmt
46155679,Wolt,11/21/2021,d,38.80,Food delivery,USD,5811,pmt
42342810,Generali,11/21/2021,d,45.50,Extended health insurance,USD,,pmt
27739718,Office365,11/21/2021,d,17.10,TV,USD,5045,pmt
34686440,Heating,11/22/2021,d,98.10,Utilities payment,USD,,pmt
28111114,Bank of America,11/22/2021,d,3.50,ATM withdrawal fee,USD,,fee
80728462,Revolut,11/22/2021,d,3.40,Revolut Silver subscription,USD,,fee
33623005,Glovo,11/22/2021,d,37.40,Food delivery,USD,5811,pmt
38194569,Wolt,11/22/2021,d,50.60,Food delivery,USD,5811,pmt
36801838,Wolt,11/22/2021,d,34.90,Food delivery,USD,5811,pmt
84394274,Protetcta,11/22/2021,d,17.50,Doctor's appointment,USD,8011,pmt
55791400,Hertz,11/22/2021,d,15.80,Taxi,USD,7519,pmt
53688672,City parkings,11/23/2021,d,1.90,Parking fee,USD,7523,pmt
61653623,Orange,11/23/2021,d,27.00,Internet bill,USD,,pmt
59194264,A1 Telecom,11/23/2021,d,19.20,Mobile phone bill,USD,,pmt
13485416,Delhaize,11/23/2021,d,33.00,Supermaket shopping,USD,5499,pmt
79801658,Glovo,11/23/2021,d,50.90,Food delivery,USD,5811,pmt
27035641,Glovo,11/23/2021,d,19.20,Food delivery,USD,5811,pmt
19243824,Lily,11/23/2021,d,30.70,Medicine,USD,5912,pmt
87415014,Bank of America,11/24/2021,d,5.80,ATM withdrawal fee,USD,,fee
85157558,Lidl,11/25/2021,d,40.10,Supermaket shopping,USD,5499,pmt
68396471,Glovo,11/25/2021,d,15.80,Food delivery,USD,5811,pmt
42663079,Wolt,11/25/2021,d,24.60,Food delivery,USD,5811,pmt
34782681,Pet salon Rex,11/25/2021,d,10.90,Grooming,USD,,pmt
16071863,Lidl,11/26/2021,d,33.70,Supermaket shopping,USD,5499,pmt
26973873,Glovo,11/26/2021,d,48.90,Food delivery,USD,5811,pmt
56719085,City parkings,11/27/2021,d,1.70,Parking fee,USD,7523,pmt
52785288,Tele9,11/27/2021,d,15.70,Television bill,USD,,pmt
82557584,Glovo,11/27/2021,d,16.10,Food delivery,USD,5811,pmt
16041598,Glovo,11/27/2021,d,31.10,Food delivery,USD,5811,pmt
36003414,Glovo,11/27/2021,d,35.90,Food delivery,USD,5811,pmt
40275245,Wolt,11/27/2021,d,42.60,Food delivery,USD,5811,pmt
48182784,Medigroup,11/28/2021,d,56.20,General Practitioner,USD,8011,pmt
72734640,Swimming pool Activa,11/28/2021,d,12.40,Daily pool ticket,USD,5655,pmt
86045078,Johnson & Johnson,11/28/2021,d,81.00,Baby nursery,USD,,pmt
67266572,Swimming school,11/28/2021,d,25.20,Club membership,USD,,pmt
21806306,Wolt,12/1/2021,d,20.70,Food delivery,USD,5811,pmt
34941181,Glovo,12/1/2021,d,36.60,Food delivery,USD,5811,pmt
59869789,Lily,12/1/2021,d,39.50,Medicine,USD,5912,pmt
62184132,Home cleaning service,12/1/2021,d,47.50,Cleaning,USD,,pmt
87110956,Lending Club,12/1/2021,d,70.10,Loan Payment,USD,,pmt
84802909,Lidl,12/2/2021,d,36.30,Supermaket shopping,USD,5499,pmt
21579385,Glovo,12/2/2021,d,44.70,Food delivery,USD,5811,pmt
75618674,Generali,12/2/2021,d,45.10,Extended health insurance,USD,,pmt
30612835,Bank of America,12/3/2021,d,4.00,ATM withdrawal fee,USD,,fee
35067897,Bank of America,12/3/2021,d,5.70,ATM withdrawal fee,USD,,fee
36900893,Glovo,12/3/2021,d,39.20,Food delivery,USD,5811,pmt
51239393,Gerber Products Company,12/3/2021,d,52.40,Baby wardrobe,USD,,pmt
71761727,Serenity Wellnes,12/3/2021,d,23.10,Spa treatment,USD,8050,pmt
60255138,City parkings,12/4/2021,d,1.90,Parking fee,USD,7523,pmt
84630285,Revolut,12/4/2021,d,2.80,ATM withdrawal fee,USD,,fee
69142233,Wolt,12/4/2021,d,47.70,Food delivery,USD,5811,pmt
46237893,Wolt,12/5/2021,d,46.40,Food delivery,USD,5811,pmt
39165382,Glovo,12/5/2021,d,28.80,Food delivery,USD,5811,pmt
20078149,Wolt,12/5/2021,d,28.30,Food delivery,USD,5811,pmt
26383748,Book depository,12/6/2021,d,17.20,Book,USD,,pmt
42051150,Delhaize,12/6/2021,d,35.20,Supermaket shopping,USD,5499,pmt
11522708,Glovo,12/6/2021,d,44.60,Food delivery,USD,5811,pmt
40315975,Glovo,12/6/2021,d,31.20,Food delivery,USD,5811,pmt
76584333,Wolt,12/6/2021,d,41.50,Food delivery,USD,5811,pmt
65815632,Wolt,12/6/2021,d,37.60,Food delivery,USD,5811,pmt
40236657,Medigroup,12/6/2021,d,48.10,Specialist,USD,8011,pmt
63296671,Revolut,12/7/2021,d,3.20,ATM withdrawal fee,USD,,fee
70413225,Delhaize,12/7/2021,d,40.00,Supermaket shopping,USD,5499,pmt
52600204,Table tenis club PingPong,12/7/2021,d,15.20,Daily pool ticket,USD,5655,pmt
17470795,Earnest,12/7/2021,d,15.80,Charge pay,USD,,fee
57453138,T-Mobile,12/8/2021,d,12.60,Mobile phone bill,USD,,pmt
50183941,Bank of America,12/8/2021,d,7.60,Online banking fee,USD,,fee
15267535,Glovo,12/8/2021,d,36.60,Food delivery,USD,5811,pmt
58046641,Wolt,12/8/2021,d,20.70,Food delivery,USD,5811,pmt
21856282,Revolut,12/9/2021,d,3.90,ATM withdrawal fee,USD,,fee
24623757,Glovo,12/9/2021,d,43.50,Food delivery,USD,5811,pmt
49287421,City parkings,12/10/2021,d,1.10,Parking fee,USD,7523,pmt
54857125,A1 Telecom,12/10/2021,d,12.10,Mobile phone bill,USD,,pmt
47152441,Netflix,12/11/2021,d,9.20,Hulu subscription,USD,,pmt
57327406,Wolt,12/11/2021,d,46.90,Food delivery,USD,5811,pmt
37054139,Lego,12/11/2021,d,27.20,Action Figures,USD,5945,pmt
15187916,The barbers,12/11/2021,d,25.30,Haircut,USD,7230,pmt
77984990,Serenity Wellnes,12/11/2021,d,24.30,Massage,USD,8050,pmt
68755095,Glovo,12/12/2021,d,44.60,Food delivery,USD,5811,pmt
82392179,Glovo,12/12/2021,d,24.20,Food delivery,USD,5811,pmt
36192049,Wolt,12/12/2021,d,35.30,Food delivery,USD,5811,pmt
33092630,Red Cross,12/12/2021,d,48.90,Charity,USD,,pmt
84544546,Dental Plus,12/12/2021,d,26.40,Doctor's appointment,USD,8011,pmt
61657063,Home cleaning service,12/12/2021,d,45.40,Cleaning,USD,,pmt
38585832,Private consulting co,12/12/2021,c,776.20,Project based fee,USD,,dep
20667289,Amazon,12/13/2021,d,16.00,Amazon Kindle subscription,USD,,pmt
35439980,Netflix,12/13/2021,d,5.10,Hulu subscription,USD,,pmt
28976696,Wolt,12/13/2021,d,50.60,Food delivery,USD,5811,pmt
77386769,Fit and Fun,12/13/2021,d,24.10,Gym membership,USD,,pmt
62163515,Lidl,12/13/2021,d,94.40,Supermaket shopping,USD,5200,pmt
29576441,Bank of America,12/14/2021,d,4.00,ATM withdrawal fee,USD,,fee
50478161,Johnson & Johnson,12/14/2021,d,43.20,Baby nursery,USD,,pmt
31000600,Amazon,12/15/2021,d,13.50,Book,USD,,pmt
31662178,Glovo,12/15/2021,d,26.70,Food delivery,USD,5811,pmt
48442765,Glovo,12/15/2021,d,16.70,Food delivery,USD,5811,pmt
49676911,Pet hotel Happy Dog,12/15/2021,d,100.10,Monthly stay,USD,5995,pmt
57484714,Tele9,12/16/2021,d,19.00,Television bill,USD,,pmt
48918075,Wolt,12/16/2021,d,34.70,Food delivery,USD,5811,pmt
51528621,Wolt,12/16/2021,d,20.40,Food delivery,USD,5811,pmt
33494785,Home cleaning service,12/16/2021,d,47.30,Cleaning,USD,,pmt
31635942,Adobe,12/16/2021,d,11.20,Games,USD,5045,pmt
54157087,Real Estate,12/16/2021,d,157.00,Tax pay,USD,9311,pmt
33377022,Electro distribution,12/17/2021,d,66.30,Utilities payment,USD,,pmt
61972330,Glovo,12/17/2021,d,43.80,Food delivery,USD,5811,pmt
12912046,Generali,12/17/2021,d,45.10,Extended health insurance,USD,,pmt
61683793,Hertz,12/17/2021,d,14.70,Taxi,USD,7519,pmt
69139972,Wolt,12/18/2021,d,30.10,Food delivery,USD,5811,pmt
45046317,Glovo,12/18/2021,d,21.30,Food delivery,USD,5811,pmt
48755533,Residential Property,12/18/2021,d,166.20,Tax pay,USD,9311,pmt
30997470,Faculty of contemporary arts,12/19/2021,d,181.00,Tuition,USD,8299,pmt
43336057,Lidl,12/19/2021,d,38.50,Supermaket shopping,USD,5499,pmt
42051784,Wolt,12/19/2021,d,23.20,Food delivery,USD,5811,pmt
46321805,Wolt,12/19/2021,d,22.00,Food delivery,USD,5811,pmt
12391398,Lidl,12/19/2021,d,99.80,Supermaket shopping,USD,5200,pmt
89107412,Pet shop,12/19/2021,d,22.60,Shopping,USD,5995,pmt
19124644,Generali,12/20/2021,d,45.10,Extended health insurance,USD,,pmt
50836882,Lidl,12/20/2021,d,92.20,Supermaket shopping,USD,5200,pmt
79671913,Asseco,12/20/2021,c,"2,458.40",Salary,USD,,sal
25268458,City parkings,12/21/2021,d,2.50,Parking fee,USD,7523,pmt
79644229,New York Times,12/21/2021,d,3.60,New York Times,USD,5192,pmt
32283888,Glovo,12/21/2021,d,23.80,Food delivery,USD,5811,pmt
58556632,Wolt,12/21/2021,d,30.00,Food delivery,USD,5811,pmt
69706266,Serenity Wellnes,12/22/2021,d,23.70,Spa treatment,USD,8050,pmt
41864438,City parkings,12/23/2021,d,2.10,Parking fee,USD,7523,pmt
66909495,Book depository,12/23/2021,d,14.20,Book,USD,,pmt
39175391,Save our kids,12/23/2021,d,26.30,Charity,USD,,pmt
53061796,Dental Plus,12/23/2021,d,29.90,Doctor's appointment,USD,8011,pmt
67939217,City parkings,12/24/2021,d,1.20,Parking fee,USD,7523,pmt
50196265,Table tenis club PingPong,12/24/2021,d,15.10,Daily pool ticket,USD,5655,pmt
61252646,City parkings,12/25/2021,d,2.40,Parking fee,USD,7523,pmt
89154942,Glovo,12/25/2021,d,43.80,Food delivery,USD,5811,pmt
46433318,Heating,12/26/2021,d,48.40,Utilities payment,USD,,pmt
55606973,MetLife,12/26/2021,d,200.50,Life insurance premium,USD,6300,pmt
35220328,R-Pharm,12/26/2021,d,38.70,Home care,USD,5912,pmt
78008116,Lending Club,12/26/2021,d,61.80,Loan Payment,USD,,pmt
35924168,Hooters Air,12/26/2021,d,504.00,Ticket pay,USD,,pmt
57650239,Glovo,12/27/2021,d,19.10,Food delivery,USD,5811,pmt
85566023,Wolt,12/27/2021,d,28.20,Food delivery,USD,5811,pmt
48623663,Fit and Fun,12/27/2021,d,30.30,Gym membership,USD,,pmt
81883425,Blue moon spa,12/27/2021,d,24.10,Massage,USD,8050,pmt
52174379,City parkings,12/28/2021,d,1.20,Parking fee,USD,7523,pmt
20249039,Gift shop,12/28/2021,d,108.90,Birthday gifts,USD,5947,pmt
33401399,Adobe,12/28/2021,d,12.60,TV,USD,5045,pmt
